20192,volkswagen,140g,1970,ciezarowy
20193,volvo,18g,1991,kombi
20194,polonez,273f,1979,ciezarowy
20195,mazda,297e,1999,kombi
20196,fiat,162d,2019,ciezarowy
20197,opel,198b,1986,kombi
20198,mercedes,59e,1978,terenowy
20199,peugeot,116b,1982,kombi
20200,opel,291e,2010,kombi
20201,opel,165a,2002,suv
20202,audi,88h,1997,sedan
20203,hyundai,233e,1972,suv
20204,hyundai,47h,2004,crossover
20205,citroen,95c,1971,sedan
20206,alfa romeo,61e,2010,kombi
20207,saab,284c,2003,pickup
20208,renault,221g,1991,suv
20209,hyundai,44g,1994,pickup
20210,lancia,128a,1989,suv
20211,alfa romeo,100d,1998,pickup
20212,volkswagen,183a,1997,terenowy
20213,fiat,79b,1989,ciezarowy
20214,lancia,142f,1978,kombi
20215,volkswagen,277e,2020,pickup
20216,hyundai,44d,1975,kombi
20217,jeep,104h,1994,hatchback
20218,renault,253h,1971,sedan
20219,opel,140a,1982,hatchback
20220,fiat,11g,1978,kombi
20221,lancia,88f,1982,hatchback
20222,volvo,188h,1997,sedan
20223,fiat,203f,2010,terenowy
20224,saab,234h,1971,terenowy
20225,ford,13b,2003,kombi
20226,peugeot,192h,2019,kombi
20227,peugeot,171e,1999,sedan
20228,audi,40a,2010,ciezarowy
20229,peugeot,184c,1974,crossover
20230,fiat,170g,1972,pickup
20231,hyundai,45a,2010,suv
20232,audi,210c,2006,pickup
20233,cadillac,17e,1997,terenowy
20234,bmw,17a,1987,suv
20235,lancia,203b,1996,crossover
20236,citroen,200h,2021,sedan
20237,citroen,139b,1997,sedan
20238,alfa romeo,240h,2011,ciezarowy
20239,mercedes,59h,2002,suv
20240,volvo,24d,1995,terenowy
20241,audi,132g,2012,terenowy
20242,volvo,181b,2018,crossover
20243,cadillac,81f,2006,ciezarowy
20244,fiat,91e,2007,hatchback
20245,honda,114d,1975,ciezarowy
20246,lancia,201b,2017,crossover
20247,alfa romeo,53g,2017,ciezarowy
20248,bmw,186g,1993,crossover
20249,ford,33a,2010,sedan
20250,volvo,126b,2016,kombi
20251,cadillac,94b,1993,ciezarowy
20252,hyundai,204b,1987,suv
20253,opel,99a,2020,hatchback
20254,opel,80c,1973,pickup
20255,ford,221a,2015,kombi
20256,honda,230a,2005,crossover
20257,lancia,204d,2012,terenowy
20258,renault,248h,1973,suv
20259,audi,253f,1974,kombi
20260,lancia,30a,1975,hatchback
20261,alfa romeo,237c,2010,sedan
20262,opel,242b,1995,suv
20263,peugeot,212e,1978,pickup
20264,mazda,274c,1969,kombi
20265,mazda,16b,1974,hatchback
20266,citroen,182f,1981,hatchback
20267,audi,250f,1970,sedan
20268,peugeot,233a,2020,terenowy
20269,lancia,103e,1976,sedan
20270,fiat,182f,1979,suv
20271,honda,88c,2009,sedan
20272,renault,183d,1996,crossover
20273,hyundai,234g,1990,crossover
20274,cadillac,186d,2016,terenowy
20275,jeep,274c,2008,suv
20276,opel,83e,2004,kombi
20277,honda,112f,2015,pickup
20278,mercedes,20h,1985,pickup
20279,cadillac,16f,2020,kombi
20280,jeep,214f,1992,kombi
20281,volkswagen,3f,1972,terenowy
20282,saab,116a,2008,terenowy
20283,ford,113b,1989,crossover
20284,polonez,283h,2003,terenowy
20285,alfa romeo,55d,1975,kombi
20286,alfa romeo,10g,2020,hatchback
20287,hyundai,74d,2010,ciezarowy
20288,saab,85c,1982,crossover
20289,audi,120c,1968,terenowy
20290,saab,30d,1999,sedan
20291,audi,227f,1971,crossover
20292,bmw,111g,1999,suv
20293,peugeot,213h,1976,terenowy
20294,mercedes,240c,1998,ciezarowy
20295,fiat,76c,2015,hatchback
20296,opel,225e,2001,ciezarowy
20297,mercedes,107e,2009,pickup
20298,hyundai,275a,1983,terenowy
20299,lancia,28c,2010,kombi
20300,peugeot,203d,1981,pickup
20301,polonez,251e,1972,hatchback
20302,mazda,124g,1970,crossover
20303,alfa romeo,52b,2007,kombi
20304,mazda,213b,1971,crossover
20305,alfa romeo,281c,1998,ciezarowy
20306,cadillac,144h,2020,suv
20307,fiat,3c,2009,hatchback
20308,citroen,123h,1983,sedan
20309,opel,175c,1999,crossover
20310,jeep,203d,1971,ciezarowy
20311,mazda,20d,1997,terenowy
20312,hyundai,281e,1984,pickup
20313,jeep,118f,2003,suv
20314,fiat,2d,1980,sedan
20315,volkswagen,181d,2020,sedan
20316,peugeot,245c,1984,terenowy
20317,polonez,231g,2001,terenowy
20318,ford,268h,2015,sedan
20319,honda,296d,1979,sedan
20320,cadillac,217f,2001,sedan
20321,lancia,101c,1999,sedan
20322,volvo,293f,1993,terenowy
20323,audi,233e,1974,pickup
20324,ford,81h,2003,hatchback
20325,audi,113g,2005,kombi
20326,saab,123h,1977,hatchback
20327,mazda,169d,1983,ciezarowy
20328,peugeot,9a,1978,terenowy
20329,ford,24f,1968,terenowy
20330,volkswagen,38d,1994,suv
20331,ford,228g,1974,crossover
20332,lancia,23c,2009,hatchback
20333,mazda,124b,2013,hatchback
20334,hyundai,282f,2017,suv
20335,volkswagen,182b,2011,terenowy
20336,renault,19f,2006,terenowy
20337,cadillac,263c,2003,hatchback
20338,hyundai,147f,2013,suv
20339,honda,36d,2001,sedan
20340,honda,122g,1984,ciezarowy
20341,polonez,71g,1970,pickup
20342,jeep,58h,2005,ciezarowy
20343,cadillac,189d,1981,suv
20344,lancia,108e,1976,crossover
20345,volkswagen,236g,1988,crossover
20346,hyundai,257h,1984,crossover
20347,mazda,24g,1998,suv
20348,opel,271f,1971,kombi
20349,mercedes,5h,1978,sedan
20350,opel,161g,2011,suv
20351,renault,169a,1980,terenowy
20352,fiat,209b,1997,ciezarowy
20353,audi,228a,1999,kombi
20354,citroen,279h,2014,hatchback
20355,volkswagen,217f,1987,suv
20356,polonez,251d,1980,pickup
20357,volkswagen,225e,2001,pickup
20358,volvo,230e,2005,kombi
20359,fiat,236a,1969,ciezarowy
20360,renault,255d,2019,sedan
20361,bmw,49e,1997,sedan
20362,ford,172d,2013,pickup
20363,saab,28f,1970,ciezarowy
20364,fiat,99b,1978,ciezarowy
20365,volkswagen,289g,2002,hatchback
20366,ford,86g,2000,sedan
20367,mercedes,290g,2007,hatchback
20368,bmw,221d,2013,suv
20369,mazda,230a,2007,kombi
20370,jeep,266c,1970,pickup
20371,cadillac,254e,2018,terenowy
20372,volkswagen,226e,1998,kombi
20373,jeep,64e,1990,hatchback
20374,mercedes,203f,1976,suv
20375,saab,133f,1998,terenowy
20376,lancia,31g,1978,sedan
20377,bmw,133d,2010,kombi
20378,renault,102g,1988,hatchback
20379,peugeot,95b,2013,suv
20380,volvo,171g,1982,hatchback
20381,alfa romeo,4e,1975,pickup
20382,lancia,159b,1987,suv
20383,hyundai,258g,1980,sedan
20384,cadillac,249a,1990,crossover
20385,renault,160e,1997,kombi
20386,peugeot,35b,2014,suv
20387,jeep,285g,1988,kombi
20388,honda,9c,1989,kombi
20389,renault,83d,2016,pickup
20390,alfa romeo,121c,2010,terenowy
20391,mazda,18b,1993,kombi
20392,mazda,196g,2018,ciezarowy
20393,mazda,141b,1983,kombi
20394,audi,209a,1979,suv
20395,ford,80g,1988,ciezarowy
20396,volvo,188e,1968,kombi
20397,audi,167b,1975,hatchback
20398,hyundai,140b,2003,sedan
20399,lancia,248a,1969,crossover
20400,volvo,16g,2003,crossover
20401,lancia,74c,2010,suv
20402,opel,241h,2008,suv
20403,renault,271c,2012,ciezarowy
20404,jeep,19e,1984,terenowy
20405,opel,31h,2002,crossover
20406,mazda,189f,2018,hatchback
20407,cadillac,166g,2009,terenowy
20408,jeep,178f,2005,hatchback
20409,polonez,172f,2007,crossover
20410,mazda,131c,1988,crossover
20411,lancia,291c,1997,terenowy
20412,cadillac,68c,1998,crossover
20413,jeep,125a,1978,ciezarowy
20414,lancia,91c,1984,pickup
20415,lancia,174b,1992,ciezarowy
20416,volkswagen,121d,2020,hatchback
20417,jeep,211b,2008,pickup
20418,bmw,279g,1992,suv
20419,ford,281e,1986,kombi
20420,mercedes,228a,1973,ciezarowy
20421,renault,263h,2016,suv
20422,renault,41f,1968,terenowy
20423,lancia,275g,1997,crossover
20424,cadillac,188f,1999,ciezarowy
20425,mercedes,44a,2017,suv
20426,mercedes,95e,2019,terenowy
20427,lancia,249f,1974,sedan
20428,opel,135c,1998,terenowy
20429,renault,269d,1980,terenowy
20430,alfa romeo,3c,1971,crossover
20431,opel,55b,1992,terenowy
20432,volvo,172e,1979,hatchback
20433,ford,194b,1974,ciezarowy
20434,saab,231h,1993,kombi
20435,opel,64d,2009,ciezarowy
20436,jeep,292d,2005,pickup
20437,polonez,152h,1985,hatchback
20438,bmw,180e,1984,suv
20439,hyundai,59c,1998,hatchback
20440,jeep,68f,1975,pickup
20441,polonez,76g,1979,crossover
20442,mercedes,186g,1997,sedan
20443,fiat,257g,1979,ciezarowy
20444,renault,293e,2001,suv
20445,bmw,160f,2009,crossover
20446,fiat,266c,1978,hatchback
20447,lancia,269d,1977,kombi
20448,ford,104e,1968,hatchback
20449,bmw,149a,1984,sedan
20450,alfa romeo,95f,1978,sedan
20451,cadillac,118b,1990,terenowy
20452,ford,267d,2007,ciezarowy
20453,bmw,291b,1989,kombi
20454,honda,2c,1982,kombi
20455,lancia,273e,1979,suv
20456,jeep,297d,1990,pickup
20457,fiat,270h,2011,kombi
20458,cadillac,95h,1975,hatchback
20459,peugeot,184a,2006,kombi
20460,bmw,197h,1984,sedan
20461,peugeot,241b,1969,kombi
20462,renault,81f,1977,terenowy
20463,jeep,126b,1996,ciezarowy
20464,mercedes,220f,1968,sedan
20465,lancia,143d,2021,sedan
20466,peugeot,130f,1968,suv
20467,citroen,100a,2011,crossover
20468,peugeot,234f,2020,kombi
20469,ford,132d,1985,terenowy
20470,cadillac,135e,1974,pickup
20471,ford,176d,2007,kombi
20472,audi,58a,2000,kombi
20473,citroen,220c,1972,hatchback
20474,honda,66h,2015,ciezarowy
20475,mazda,146a,2011,crossover
20476,audi,71f,2002,hatchback
20477,mercedes,26g,2003,kombi
20478,cadillac,300d,1970,kombi
20479,hyundai,11a,1987,suv
20480,audi,103f,1994,ciezarowy
20481,polonez,262d,1972,crossover
20482,lancia,44f,1999,crossover
20483,lancia,258f,1998,hatchback
20484,peugeot,93h,1997,ciezarowy
20485,bmw,42g,2020,hatchback
20486,audi,44d,1983,kombi
20487,cadillac,112f,1986,suv
20488,saab,20d,1997,terenowy
20489,peugeot,116a,2006,pickup
20490,bmw,177g,1971,terenowy
20491,peugeot,226f,1988,kombi
20492,volvo,216g,1979,pickup
20493,mazda,268d,1992,terenowy
20494,saab,165b,2001,ciezarowy
20495,jeep,110g,1982,pickup
20496,ford,31c,1990,sedan
20497,honda,36h,1974,hatchback
20498,mercedes,278g,2016,terenowy
20499,mercedes,45e,2012,sedan
20500,hyundai,7h,2003,pickup
20501,bmw,71h,1970,pickup
20502,mazda,146c,1974,hatchback
20503,peugeot,190a,2009,hatchback
20504,saab,116b,1988,hatchback
20505,fiat,192g,2021,sedan
20506,mazda,255b,1973,terenowy
20507,mercedes,41f,1971,terenowy
20508,hyundai,77g,1987,crossover
20509,lancia,247h,2011,pickup
20510,volvo,182h,2006,kombi
20511,saab,30d,1983,ciezarowy
20512,renault,104d,2009,sedan
20513,peugeot,71c,2014,crossover
20514,opel,255d,1989,terenowy
20515,fiat,199d,1983,crossover
20516,bmw,188d,1981,hatchback
20517,cadillac,219g,1976,kombi
20518,mazda,2f,1983,ciezarowy
20519,alfa romeo,188b,1997,suv
20520,honda,24g,2015,hatchback
20521,lancia,214g,1985,terenowy
20522,opel,236a,2001,hatchback
20523,lancia,108f,1978,crossover
20524,lancia,251g,1980,pickup
20525,citroen,19d,1980,sedan
20526,fiat,226d,2021,terenowy
20527,mercedes,74h,1980,pickup
20528,renault,155e,2005,sedan
20529,cadillac,6g,1998,ciezarowy
20530,peugeot,213a,1985,kombi
20531,hyundai,141d,2000,kombi
20532,mazda,104d,1979,pickup
20533,polonez,161h,2018,terenowy
20534,saab,31d,1978,ciezarowy
20535,mazda,90d,1990,kombi
20536,lancia,163a,2013,terenowy
20537,ford,148b,1989,terenowy
20538,volkswagen,241e,2006,hatchback
20539,ford,235e,1988,kombi
20540,renault,127e,2011,terenowy
20541,opel,50f,1995,sedan
20542,hyundai,240a,1990,pickup
20543,volvo,246a,1978,hatchback
20544,renault,154d,1983,sedan
20545,ford,117h,2000,pickup
20546,citroen,263a,2012,suv
20547,fiat,284e,2019,suv
20548,jeep,235h,1990,kombi
20549,volvo,234c,2001,pickup
20550,bmw,54e,2016,hatchback
20551,audi,114b,2015,hatchback
20552,volvo,167f,2001,pickup
20553,volvo,41a,1979,kombi
20554,ford,124g,1970,hatchback
20555,ford,266f,1994,sedan
20556,hyundai,93h,2016,ciezarowy
20557,mazda,172g,2006,crossover
20558,bmw,232f,2014,sedan
20559,lancia,17d,1996,kombi
20560,volkswagen,74h,1973,suv
20561,polonez,206c,1999,suv
20562,cadillac,149g,2010,sedan
20563,hyundai,57f,1985,hatchback
20564,ford,205g,1978,crossover
20565,ford,65c,2002,pickup
20566,audi,83a,1975,hatchback
20567,citroen,277a,1984,crossover
20568,saab,170e,1981,kombi
20569,citroen,18f,1979,ciezarowy
20570,hyundai,64h,1977,suv
20571,honda,9d,2011,ciezarowy
20572,cadillac,287g,1993,pickup
20573,hyundai,214d,1970,ciezarowy
20574,opel,224g,2015,ciezarowy
20575,honda,32b,1999,suv
20576,mazda,269f,2004,suv
20577,cadillac,186h,1987,pickup
20578,peugeot,296d,1997,ciezarowy
20579,peugeot,267e,2004,crossover
20580,bmw,14h,2012,ciezarowy
20581,mercedes,34b,1992,pickup
20582,saab,176f,1991,ciezarowy
20583,lancia,175a,2002,terenowy
20584,renault,126f,1976,hatchback
20585,saab,176c,1976,sedan
20586,volvo,96a,2015,pickup
20587,mercedes,128a,2001,suv
20588,saab,115c,1986,kombi
20589,bmw,171b,2010,suv
20590,renault,21b,1983,hatchback
20591,ford,185f,2021,ciezarowy
20592,lancia,84h,2021,terenowy
20593,lancia,212d,1988,crossover
20594,lancia,191f,1983,hatchback
20595,lancia,274b,2015,suv
20596,peugeot,52f,1984,suv
20597,volkswagen,240d,1998,terenowy
20598,polonez,57f,2010,kombi
20599,fiat,175c,1991,suv
20600,cadillac,279a,1971,crossover
20601,jeep,189e,1991,suv
20602,alfa romeo,6a,1978,pickup
20603,peugeot,99c,2011,kombi
20604,opel,29h,2011,suv
20605,lancia,235f,1978,crossover
20606,lancia,54b,1983,hatchback
20607,bmw,143a,2016,ciezarowy
20608,fiat,177g,1969,hatchback
20609,ford,122h,2014,hatchback
20610,volkswagen,274b,2014,kombi
20611,hyundai,177e,1971,terenowy
20612,audi,148d,2017,sedan
20613,opel,265b,1990,hatchback
20614,mazda,228h,2014,suv
20615,honda,176a,2002,ciezarowy
20616,jeep,52g,1997,terenowy
20617,mercedes,67h,2016,crossover
20618,saab,49c,2014,sedan
20619,mercedes,69c,1979,ciezarowy
20620,fiat,80a,1980,kombi
20621,mazda,82d,2019,terenowy
20622,mercedes,223g,1998,pickup
20623,opel,14e,1985,suv
20624,bmw,112d,1989,pickup
20625,fiat,98h,1978,kombi
20626,honda,170h,1996,kombi
20627,volkswagen,26f,1993,kombi
20628,opel,222c,2012,pickup
20629,renault,288a,1972,pickup
20630,hyundai,30c,2020,kombi
20631,cadillac,271b,1986,kombi
20632,peugeot,190a,2002,crossover
20633,cadillac,115b,1992,ciezarowy
20634,honda,208b,1999,pickup
20635,peugeot,34h,1974,terenowy
20636,jeep,169e,1981,suv
20637,volvo,262g,2021,suv
20638,peugeot,257b,1995,sedan
20639,audi,210g,1999,pickup
20640,ford,85c,2015,sedan
20641,peugeot,90h,1994,sedan
20642,ford,95c,1974,ciezarowy
20643,hyundai,169b,1999,pickup
20644,saab,39d,1992,crossover
20645,peugeot,54g,1977,sedan
20646,volvo,1h,1974,ciezarowy
20647,alfa romeo,8c,1991,suv
20648,renault,72d,1985,kombi
20649,opel,98a,2009,sedan
20650,cadillac,220g,2009,ciezarowy
20651,fiat,98f,1983,pickup
20652,jeep,77f,2000,sedan
20653,renault,234c,1998,sedan
20654,volkswagen,155a,2004,crossover
20655,hyundai,105f,1985,terenowy
20656,honda,34c,2012,crossover
20657,polonez,157b,1976,kombi
20658,opel,7b,2008,sedan
20659,lancia,232a,2010,pickup
20660,renault,161c,1988,crossover
20661,saab,270b,1989,sedan
20662,audi,8c,2009,crossover
20663,ford,283b,2010,ciezarowy
20664,polonez,280b,1995,pickup
20665,volkswagen,217d,1976,suv
20666,opel,103d,1983,crossover
20667,peugeot,33d,1990,sedan
20668,bmw,5a,1989,ciezarowy
20669,opel,52f,1993,kombi
20670,volkswagen,25d,1983,pickup
20671,peugeot,66f,1985,pickup
20672,volvo,25b,2014,kombi
20673,mazda,262h,2021,suv
20674,polonez,121h,1983,pickup
20675,mazda,75c,1970,sedan
20676,volkswagen,277d,2012,terenowy
20677,renault,264c,2001,terenowy
20678,volkswagen,4f,1981,pickup
20679,cadillac,131f,1997,terenowy
20680,citroen,280e,1990,ciezarowy
20681,mercedes,76g,1980,kombi
20682,fiat,131f,1971,sedan
20683,ford,254f,1975,crossover
20684,volkswagen,271a,2001,terenowy
20685,volvo,290f,2020,ciezarowy
20686,volkswagen,101c,1983,crossover
20687,renault,20b,1974,hatchback
20688,mazda,236g,1988,hatchback
20689,volvo,187d,1973,crossover
20690,citroen,161c,1992,ciezarowy
20691,volkswagen,19d,2015,hatchback
20692,jeep,242f,1994,crossover
20693,opel,275h,1980,sedan
20694,peugeot,127b,1991,kombi
20695,bmw,20b,1988,pickup
20696,polonez,133e,1977,crossover
20697,polonez,78a,1998,pickup
20698,opel,3b,1984,pickup
20699,cadillac,7f,1981,hatchback
20700,bmw,258a,1986,hatchback
20701,opel,197d,2019,kombi
20702,peugeot,230a,2014,suv
20703,hyundai,7d,1998,hatchback
20704,hyundai,37a,2021,sedan
20705,peugeot,175f,2004,pickup
20706,mercedes,238d,2007,terenowy
20707,cadillac,106c,2019,ciezarowy
20708,audi,197c,2002,pickup
20709,polonez,100g,1989,kombi
20710,hyundai,153h,1996,ciezarowy
20711,volvo,189a,1993,hatchback
20712,ford,203c,2004,hatchback
20713,mercedes,47c,1985,sedan
20714,alfa romeo,40h,1972,hatchback
20715,mazda,127e,1988,ciezarowy
20716,jeep,66a,2001,ciezarowy
20717,hyundai,18b,1990,sedan
20718,honda,30g,1983,ciezarowy
20719,mazda,137c,2010,kombi
20720,mazda,262c,2011,suv
20721,opel,236e,2000,pickup
20722,lancia,196c,2006,suv
20723,polonez,157f,1977,ciezarowy
20724,jeep,257f,2017,suv
20725,mercedes,240e,2000,terenowy
20726,bmw,171c,1968,suv
20727,volvo,27c,1993,pickup
20728,volvo,108g,1978,suv
20729,lancia,271e,1978,pickup
20730,fiat,231b,1985,suv
20731,alfa romeo,149g,1996,suv
20732,mercedes,33c,1995,hatchback
20733,mazda,9g,1989,crossover
20734,mercedes,49g,2015,ciezarowy
20735,mercedes,2d,2001,crossover
20736,polonez,37e,2017,ciezarowy
20737,hyundai,223a,1978,kombi
20738,peugeot,188h,1989,suv
20739,mercedes,10h,2019,ciezarowy
20740,lancia,265c,1982,kombi
20741,citroen,43h,1971,hatchback
20742,honda,31a,1969,terenowy
20743,cadillac,262f,2011,suv
20744,lancia,194g,1985,sedan
20745,hyundai,32g,1985,sedan
20746,alfa romeo,187f,2021,hatchback
20747,mercedes,212e,1988,terenowy
20748,jeep,40d,1999,ciezarowy
20749,jeep,97d,1989,ciezarowy
20750,citroen,158e,1981,crossover
20751,saab,89b,2001,hatchback
20752,hyundai,98f,1971,hatchback
20753,hyundai,30e,1986,terenowy
20754,volvo,106g,2008,sedan
20755,ford,86b,2019,sedan
20756,cadillac,110a,1970,ciezarowy
20757,jeep,135e,1987,ciezarowy
20758,mazda,36e,1971,crossover
20759,mercedes,90c,1970,suv
20760,renault,157g,2007,crossover
20761,mercedes,281e,1985,suv
20762,hyundai,40f,1999,terenowy
20763,ford,120d,2000,terenowy
20764,bmw,201f,2008,suv
20765,alfa romeo,257f,2007,terenowy
20766,volvo,2h,2008,ciezarowy
20767,opel,282b,1973,pickup
20768,citroen,63c,1988,ciezarowy
20769,audi,276b,2017,ciezarowy
20770,volvo,19e,2003,kombi
20771,citroen,210f,1992,kombi
20772,alfa romeo,79h,1972,hatchback
20773,saab,287h,2005,hatchback
20774,jeep,273e,2005,pickup
20775,honda,230e,1999,kombi
20776,audi,152d,2007,crossover
20777,fiat,176h,2000,suv
20778,honda,209d,1974,kombi
20779,citroen,97c,1999,suv
20780,ford,98d,2008,sedan
20781,polonez,179c,1997,terenowy
20782,opel,223d,2007,sedan
20783,citroen,89h,2010,terenowy
20784,saab,171g,1971,kombi
20785,mercedes,65f,2008,crossover
20786,volkswagen,40e,1970,crossover
20787,citroen,211f,2019,crossover
20788,ford,123a,2008,suv
20789,honda,239e,1971,crossover
20790,mercedes,42g,1981,terenowy
20791,lancia,20c,2012,pickup
20792,ford,139g,1982,hatchback
20793,hyundai,5f,1997,kombi
20794,honda,108h,2017,pickup
20795,bmw,102c,1986,crossover
20796,mazda,225c,2015,ciezarowy
20797,peugeot,259g,1968,terenowy
20798,bmw,271b,2014,kombi
20799,mazda,253a,2012,crossover
20800,alfa romeo,271c,2009,sedan
20801,renault,109g,2017,crossover
20802,alfa romeo,215h,2019,kombi
20803,cadillac,223g,1977,suv
20804,cadillac,131c,2003,crossover
20805,saab,112a,2010,sedan
20806,hyundai,147c,2012,kombi
20807,lancia,205e,1973,terenowy
20808,jeep,289d,1970,hatchback
20809,hyundai,15d,1991,terenowy
20810,polonez,153h,1991,kombi
20811,fiat,40d,1972,hatchback
20812,renault,271h,1975,crossover
20813,alfa romeo,5g,1983,pickup
20814,opel,254h,2011,crossover
20815,volvo,230d,1992,hatchback
20816,polonez,204b,2016,kombi
20817,peugeot,205b,2005,ciezarowy
20818,polonez,43e,1989,hatchback
20819,jeep,161e,1978,pickup
20820,citroen,176b,2010,pickup
20821,hyundai,149b,1988,sedan
20822,honda,92g,1985,crossover
20823,polonez,280d,1978,pickup
20824,ford,228b,2004,terenowy
20825,cadillac,89d,1995,ciezarowy
20826,honda,199b,2017,pickup
20827,cadillac,192e,2006,sedan
20828,mercedes,183g,2010,suv
20829,polonez,12a,2015,suv
20830,opel,79c,2021,sedan
20831,fiat,180f,1992,hatchback
20832,honda,98c,1997,pickup
20833,polonez,219e,2017,kombi
20834,peugeot,137f,1985,sedan
20835,volkswagen,217e,2003,suv
20836,citroen,278h,1969,ciezarowy
20837,peugeot,29b,1977,kombi
20838,mazda,54c,2017,ciezarowy
20839,polonez,119a,2000,sedan
20840,bmw,296a,2006,hatchback
20841,volkswagen,201f,2008,suv
20842,peugeot,70c,2002,pickup
20843,hyundai,151g,2014,terenowy
20844,bmw,178d,2020,kombi
20845,mazda,83f,2017,hatchback
20846,saab,6e,1997,suv
20847,fiat,59d,1991,pickup
20848,cadillac,266g,1979,terenowy
20849,alfa romeo,299c,1988,pickup
20850,honda,76b,2020,kombi
20851,peugeot,22a,2018,sedan
20852,alfa romeo,145b,2002,terenowy
20853,polonez,293f,2020,terenowy
20854,fiat,28a,1983,pickup
20855,ford,220h,2014,sedan
20856,mazda,203b,1992,terenowy
20857,cadillac,265a,1974,ciezarowy
20858,volvo,209d,1990,pickup
20859,alfa romeo,8f,2012,ciezarowy
20860,audi,68f,2000,sedan
20861,bmw,106g,2008,ciezarowy
20862,peugeot,134g,2008,pickup
20863,volvo,67e,1968,hatchback
20864,mercedes,221h,1992,pickup
20865,citroen,115h,1986,suv
20866,opel,37e,2012,ciezarowy
20867,cadillac,226f,2017,sedan
20868,cadillac,147g,2006,sedan
20869,hyundai,26b,2008,crossover
20870,jeep,14b,1971,kombi
20871,mazda,168g,2001,suv
20872,honda,250d,1996,sedan
20873,honda,145e,2017,kombi
20874,volvo,250h,2015,terenowy
20875,hyundai,128d,1977,pickup
20876,mercedes,197c,1975,kombi
20877,cadillac,206c,1989,hatchback
20878,volvo,258a,1968,pickup
20879,opel,156f,1987,ciezarowy
20880,ford,297f,1980,kombi
20881,honda,235e,1997,hatchback
20882,citroen,189h,2021,kombi
20883,opel,253d,2016,terenowy
20884,bmw,257g,1993,kombi
20885,peugeot,56g,2010,pickup
20886,ford,70e,1980,ciezarowy
20887,jeep,288f,1997,kombi
20888,audi,27c,1973,suv
20889,ford,251h,1980,terenowy
20890,opel,277f,1981,suv
20891,ford,134g,1969,ciezarowy
20892,saab,236a,1976,pickup
20893,volvo,221h,1999,pickup
20894,lancia,221b,1991,ciezarowy
20895,renault,149c,1980,terenowy
20896,fiat,30c,1999,ciezarowy
20897,ford,94e,2001,kombi
20898,ford,129d,1996,sedan
20899,audi,221e,1992,suv
20900,lancia,28f,2012,kombi
20901,alfa romeo,125g,2005,sedan
20902,volvo,1g,1980,sedan
20903,fiat,289f,2009,crossover
20904,citroen,213h,2013,pickup
20905,audi,165b,1994,ciezarowy
20906,volkswagen,191b,2011,sedan
20907,peugeot,76a,2017,ciezarowy
20908,bmw,249e,2018,suv
20909,peugeot,80a,2015,ciezarowy
20910,saab,202d,2013,terenowy
20911,volkswagen,88f,2019,kombi
20912,mazda,145g,1969,hatchback
20913,polonez,12h,1975,crossover
20914,citroen,5e,2002,kombi
20915,alfa romeo,176f,1997,pickup
20916,hyundai,200b,1995,pickup
20917,hyundai,254h,1980,sedan
20918,jeep,282f,1999,ciezarowy
20919,volkswagen,115h,1986,pickup
20920,citroen,18c,2020,pickup
20921,bmw,250g,1990,pickup
20922,mazda,49h,2012,terenowy
20923,honda,90a,1970,kombi
20924,volvo,57g,2009,hatchback
20925,citroen,228f,1975,sedan
20926,renault,128e,1980,ciezarowy
20927,audi,273a,1999,terenowy
20928,polonez,236a,2002,sedan
20929,mercedes,214b,1990,sedan
20930,honda,9b,2006,ciezarowy
20931,saab,30f,1984,suv
20932,citroen,204f,1999,kombi
20933,jeep,7d,1988,kombi
20934,renault,204c,2015,ciezarowy
20935,alfa romeo,168h,1998,crossover
20936,mercedes,120b,1974,hatchback
20937,citroen,243e,1972,kombi
20938,ford,286a,1983,terenowy
20939,saab,122g,2002,sedan
20940,saab,144b,2004,ciezarowy
20941,cadillac,136f,2010,hatchback
20942,saab,171d,2010,terenowy
20943,hyundai,138c,2013,pickup
20944,polonez,101g,1992,suv
20945,hyundai,265e,1975,kombi
20946,bmw,276d,1994,terenowy
20947,saab,239d,1977,hatchback
20948,citroen,113c,2006,suv
20949,honda,52d,1970,terenowy
20950,citroen,279a,1970,sedan
20951,mercedes,133c,2005,hatchback
20952,volvo,203h,1997,terenowy
20953,honda,178h,2010,kombi
20954,jeep,152g,2005,ciezarowy
20955,bmw,205d,1996,hatchback
20956,polonez,62a,2008,terenowy
20957,opel,53g,2014,sedan
20958,honda,171g,2008,crossover
20959,honda,87d,2012,terenowy
20960,volkswagen,122h,2012,pickup
20961,cadillac,194e,1982,kombi
20962,volvo,176h,1979,sedan
20963,fiat,213e,2004,sedan
20964,alfa romeo,168d,1983,terenowy
20965,lancia,166d,2018,hatchback
20966,honda,295c,1971,crossover
20967,opel,225h,1993,suv
20968,fiat,13a,1999,hatchback
20969,alfa romeo,78b,1983,pickup
20970,audi,245a,1969,terenowy
20971,peugeot,170h,1992,terenowy
20972,hyundai,60a,2013,kombi
20973,alfa romeo,144g,2000,kombi
20974,bmw,8e,2015,terenowy
20975,volvo,33h,2015,hatchback
20976,fiat,17a,1988,kombi
20977,fiat,292h,1978,crossover
20978,alfa romeo,236a,2004,suv
20979,volkswagen,271d,2020,pickup
20980,hyundai,70b,2008,sedan
20981,hyundai,159b,1992,suv
20982,renault,53c,1988,ciezarowy
